x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.0,0.0,0.0,0.05446937680244446,-0.04847997426986694,-0.02922091394503923,0.09048458933830261,-0.13434576988220215,-0.036858187465270476,0.11226511001586914,-0.21084922552108765,-0.041516405938466505,0.13416367769241333,-0.2702457308769226,-0.046006774006684736,0.04285186529159546,-0.23171615600585938,-0.021067091672023253,0.06598913669586182,-0.31538909673690796,-0.03690965235074373,0.08780688047409058,-0.36588627099990845,-0.050235351024468855,0.1066243052482605,-0.40388697385787964,-0.060753741709788756,0.0022450685501098633,-0.24009382724761963,-0.021657678706844763,0.0017009079456329346,-0.3420777916908264,-0.035758008657296614,0.010558336973190308,-0.40794849395751953,-0.05164643511017175,0.021905899047851562,-0.4575773775577545,-0.06431154295643182,-0.03459221124649048,-0.2243938446044922,-0.02656191162606092,-0.0381850004196167,-0.3198012113571167,-0.04625989630659433,-0.030669301748275757,-0.38131964206695557,-0.06663876160820337,-0.02019214630126953,-0.4295440912246704,-0.08106531336744638,-0.06621670722961426,-0.1858932375907898,-0.03380776703198762,-0.0977722704410553,-0.25096380710601807,-0.05912782758315416,-0.115839883685112,-0.301338791847229,-0.07717438176115365,-0.12739744782447815,-0.34729844331741333,-0.08878101542433114,OPEN
0.0,0.0,0.0,0.051173269748687744,-0.0476374626159668,-0.028564618876004033,0.08439385890960693,-0.13069617748260498,-0.038196591635966115,0.10460036993026733,-0.20603686571121216,-0.04564417709948998,0.12723705172538757,-0.2646804451942444,-0.053237928053164296,0.03808033466339111,-0.23342156410217285,-0.0217160470539568,0.05334007740020752,-0.3252263069152832,-0.03816221838238221,0.06782463192939758,-0.3815358281135559,-0.05161150356175881,0.08003050088882446,-0.4252092242240906,-0.06243034263493996,-0.0009938478469848633,-0.23799002170562744,-0.023838601982021146,-0.004139810800552368,-0.3422144055366516,-0.039483802368664556,-0.0006026327610015869,-0.4094632863998413,-0.055558646073365026,0.005615830421447754,-0.46114975214004517,-0.06821535339000206,-0.036698341369628906,-0.22106033563613892,-0.030157025879049115,-0.0410897433757782,-0.3190024495124817,-0.0507798027003048,-0.0361381471157074,-0.38426536321640015,-0.06992319782617074,-0.02899569272994995,-0.43372082710266113,-0.0833321120345829,-0.06850114464759827,-0.18339383602142334,-0.03885197450759392,-0.09780597686767578,-0.25477665662765503,-0.06382071783187371,-0.11512909829616547,-0.3074376583099365,-0.0803191121423481,-0.12793244421482086,-0.3535761833190918,-0.09084642489793282,OPEN
0.0,0.0,0.0,0.051173269748687744,-0.0476374626159668,-0.028564618876004033,0.08439385890960693,-0.13069617748260498,-0.038196591635966115,0.10460036993026733,-0.20603686571121216,-0.04564417709948998,0.12723705172538757,-0.2646804451942444,-0.053237928053164296,0.03808033466339111,-0.23342156410217285,-0.0217160470539568,0.05334007740020752,-0.3252263069152832,-0.03816221838238221,0.06782463192939758,-0.3815358281135559,-0.05161150356175881,0.08003050088882446,-0.4252092242240906,-0.06243034263493996,-0.0009938478469848633,-0.23799002170562744,-0.023838601982021146,-0.004139810800552368,-0.3422144055366516,-0.039483802368664556,-0.0006026327610015869,-0.4094632863998413,-0.055558646073365026,0.005615830421447754,-0.46114975214004517,-0.06821535339000206,-0.036698341369628906,-0.22106033563613892,-0.030157025879049115,-0.0410897433757782,-0.3190024495124817,-0.0507798027003048,-0.0361381471157074,-0.38426536321640015,-0.06992319782617074,-0.02899569272994995,-0.43372082710266113,-0.0833321120345829,-0.06850114464759827,-0.18339383602142334,-0.03885197450759392,-0.09780597686767578,-0.25477665662765503,-0.06382071783187371,-0.11512909829616547,-0.3074376583099365,-0.0803191121423481,-0.12793244421482086,-0.3535761833190918,-0.09084642489793282,OPEN
0.0,0.0,0.0,0.0508958101272583,-0.043945133686065674,-0.029964117237540222,0.08523756265640259,-0.12570810317993164,-0.03951038969418619,0.10667288303375244,-0.1998644471168518,-0.04633983401319597,0.13012343645095825,-0.25895756483078003,-0.05339668122789476,0.038010358810424805,-0.22783011198043823,-0.022501552381726242,0.051892876625061035,-0.3190685510635376,-0.03765404028555963,0.06436213850975037,-0.3762974143028259,-0.05054515404364679,0.07457467913627625,-0.42161667346954346,-0.06144937677046869,-0.001150369644165039,-0.23179709911346436,-0.023691899978729225,-0.005639016628265381,-0.33536940813064575,-0.038972509929152466,-0.0035274922847747803,-0.4033001661300659,-0.05582648692390535,0.0003033876419067383,-0.4547831416130066,-0.06922626672050569,-0.03695249557495117,-0.2147274613380432,-0.02902752337715242,-0.04229229688644409,-0.31317442655563354,-0.04991382537147615,-0.03904271125793457,-0.37947922945022583,-0.07051987377664659,-0.03376263380050659,-0.43111664056777954,-0.08497129557392213,-0.06811654567718506,-0.17780554294586182,-0.036698808797808624,-0.09620581567287445,-0.25011157989501953,-0.062141774126502014,-0.11390726268291473,-0.30250632762908936,-0.079705657341691,-0.12661528587341309,-0.34905868768692017,-0.09111617682239626,OPEN
0.0,0.0,0.0,0.05482622981071472,-0.04912710189819336,-0.02662303420819967,0.09028443694114685,-0.1358550786972046,-0.032752643629095246,0.11108261346817017,-0.21187913417816162,-0.03762895922281473,0.13357898592948914,-0.2683582305908203,-0.04273534502007692,0.04071131348609924,-0.23752784729003906,-0.014156864314458062,0.05808413028717041,-0.32998669147491455,-0.028064254029771973,0.07124203443527222,-0.38536643981933594,-0.04086216474988191,0.08137127757072449,-0.4318513870239258,-0.05196570168354242,0.0024388134479522705,-0.24340474605560303,-0.01611677493073671,-0.0041276514530181885,-0.3483846187591553,-0.029506665944239785,-0.004919260740280151,-0.41423487663269043,-0.045454352452537705,-0.00537109375,-0.4668835997581482,-0.058818723364851166,-0.032441169023513794,-0.22864961624145508,-0.022357407315752198,-0.03944292664527893,-0.3267698287963867,-0.04050413082458704,-0.03795400261878967,-0.3919035792350769,-0.058081603898784806,-0.03555449843406677,-0.4450687766075134,-0.07108957256295412,-0.06356188654899597,-0.19441592693328857,-0.03118281933583944,-0.08849753439426422,-0.2676391005516052,-0.05286272551037996,-0.10259158909320831,-0.3183518648147583,-0.06675866927125185,-0.11331669986248016,-0.3636387586593628,-0.07613831694342821,OPEN
0.0,0.0,0.0,0.07179254293441772,-0.055882036685943604,0.0009096396248367,0.11283329129219055,-0.12937337160110474,-0.0034380017454225253,0.13756415247917175,-0.19046586751937866,-0.014014402884100718,0.1620502471923828,-0.23136335611343384,-0.024846391300712867,0.08366459608078003,-0.22658485174179077,0.0010051444265570808,0.09458759427070618,-0.31811559200286865,-0.022396953324829383,0.12270507216453552,-0.35550451278686523,-0.04150497681931142,0.15182191133499146,-0.37609344720840454,-0.05393448240593557,0.05459502339363098,-0.2208387851715088,-0.017354329596315665,0.06256568431854248,-0.32775115966796875,-0.04603961251214628,0.10433816909790039,-0.3376065492630005,-0.06323792553976659,0.1354619860649109,-0.3218144178390503,-0.07230112470224981,0.027301818132400513,-0.19960534572601318,-0.038180639515672965,0.04754173755645752,-0.28346437215805054,-0.07190038032368307,0.08964240550994873,-0.25993114709854126,-0.084081885884558,0.11298462748527527,-0.22076809406280518,-0.08581758059099798,0.0035809874534606934,-0.1656385064125061,-0.059130785535131736,0.03693041205406189,-0.21769827604293823,-0.08791276581123952,0.0719885528087616,-0.19666582345962524,-0.09595717258289937,0.0915975570678711,-0.16187208890914917,-0.0969005054934371,OPEN
0.0,0.0,0.0,0.053462713956832886,-0.05853956937789917,0.003012359931062747,0.09290638566017151,-0.13837134838104248,-0.003070746923867773,0.1117674708366394,-0.2020990252494812,-0.016113202462975096,0.13027724623680115,-0.24669188261032104,-0.02756125610608251,0.06268170475959778,-0.245852530002594,-0.00443843789685161,0.10061964392662048,-0.3079221844673157,-0.0411991210683027,0.13697534799575806,-0.2909296154975891,-0.06264455188352258,0.15925803780555725,-0.2522715926170349,-0.07005723882753045,0.02770894765853882,-0.2456386685371399,-0.02336012702721746,0.08374431729316711,-0.29193127155303955,-0.06521478612262399,0.11433449387550354,-0.23077929019927979,-0.07742724139529855,0.1213940680027008,-0.16869455575942993,-0.07433804441529901,-0.004115462303161621,-0.22500455379486084,-0.04469082076388986,0.06288686394691467,-0.215334951877594,-0.09019760359365137,0.08014616370201111,-0.13124370574951172,-0.08751596082288415,0.07720547914505005,-0.07224369049072266,-0.07066720295983941,-0.032818615436553955,-0.1865106225013733,-0.0655824126704374,0.02861437201499939,-0.1706029772758484,-0.09497337360221536,0.04808494448661804,-0.11140328645706177,-0.08806211818296106,0.04810574650764465,-0.06644117832183838,-0.0726336794002691,OPEN
0.0,0.0,0.0,0.05571594834327698,-0.04624825716018677,-0.002567149932048096,0.09533688426017761,-0.11095041036605835,-0.011360454140714182,0.11471858620643616,-0.16243302822113037,-0.025647247909120097,0.12850108742713928,-0.19821196794509888,-0.038573433412722125,0.07132294774055481,-0.21464359760284424,-0.013468239224067702,0.10298892855644226,-0.2879489064216614,-0.04798601265113689,0.1338784396648407,-0.26979243755340576,-0.06705281953375675,0.14935973286628723,-0.23028558492660522,-0.0736297226981435,0.03912389278411865,-0.21571242809295654,-0.02838771860163547,0.0824563205242157,-0.26194053888320923,-0.06779345194857456,0.1089053750038147,-0.20020020008087158,-0.07875599782030918,0.11230936646461487,-0.14471417665481567,-0.07638523052494861,0.008647173643112183,-0.197931170463562,-0.04572868044536449,0.05671927332878113,-0.21300679445266724,-0.08641257206957675,0.07820269465446472,-0.13955605030059814,-0.084056318505219,0.07985171675682068,-0.08620578050613403,-0.07005444238942005,-0.02257290482521057,-0.16533887386322021,-0.06315480987589694,0.020800739526748657,-0.16800975799560547,-0.09310244093697406,0.04774540662765503,-0.11900264024734497,-0.09110885183375217,0.05849131941795349,-0.07847905158996582,-0.08016537944834567,OPEN
0.0,0.0,0.0,0.05571594834327698,-0.04624825716018677,-0.002567149932048096,0.09533688426017761,-0.11095041036605835,-0.011360454140714182,0.11471858620643616,-0.16243302822113037,-0.025647247909120097,0.12850108742713928,-0.19821196794509888,-0.038573433412722125,0.07132294774055481,-0.21464359760284424,-0.013468239224067702,0.10298892855644226,-0.2879489064216614,-0.04798601265113689,0.1338784396648407,-0.26979243755340576,-0.06705281953375675,0.14935973286628723,-0.23028558492660522,-0.0736297226981435,0.03912389278411865,-0.21571242809295654,-0.02838771860163547,0.0824563205242157,-0.26194053888320923,-0.06779345194857456,0.1089053750038147,-0.20020020008087158,-0.07875599782030918,0.11230936646461487,-0.14471417665481567,-0.07638523052494861,0.008647173643112183,-0.197931170463562,-0.04572868044536449,0.05671927332878113,-0.21300679445266724,-0.08641257206957675,0.07820269465446472,-0.13955605030059814,-0.084056318505219,0.07985171675682068,-0.08620578050613403,-0.07005444238942005,-0.02257290482521057,-0.16533887386322021,-0.06315480987589694,0.020800739526748657,-0.16800975799560547,-0.09310244093697406,0.04774540662765503,-0.11900264024734497,-0.09110885183375217,0.05849131941795349,-0.07847905158996582,-0.08016537944834567,OPEN
0.0,0.0,0.0,0.04343611001968384,-0.01461106538772583,-0.01467568601586322,0.08130761981010437,-0.03681516647338867,-0.02582723542221288,0.08436241745948792,-0.06841319799423218,-0.03741623356111745,0.06867346167564392,-0.0978969931602478,-0.050722471318323414,0.07978799939155579,-0.14112281799316406,-0.02053737721510629,0.11084675788879395,-0.20670700073242188,-0.04093856259353856,0.1204800009727478,-0.22880178689956665,-0.0574184496618102,0.12578070163726807,-0.2350713610649109,-0.06730534403689603,0.045588016510009766,-0.15928810834884644,-0.02732116996415357,0.06511607766151428,-0.24365681409835815,-0.04211983724601964,0.07261312007904053,-0.2840196490287781,-0.05820735438831548,0.07680970430374146,-0.3061632513999939,-0.07067673175700406,0.009709030389785767,-0.15825748443603516,-0.03611144318350057,0.01719510555267334,-0.23564112186431885,-0.05120443820126752,0.01991775631904602,-0.27545690536499023,-0.06301374255784253,0.02364557981491089,-0.29879873991012573,-0.07164889841445188,-0.025672465562820435,-0.1413019299507141,-0.04590833827026586,-0.03444927930831909,-0.20087748765945435,-0.059661018542129796,-0.037992656230926514,-0.22870898246765137,-0.06384091346629361,-0.037475913763046265,-0.2475426197052002,-0.06621365516551236,OPEN
