x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.0,0.0,0.0,-0.060621440410614014,-0.032124876976013184,-0.027973067490236758,-0.11096197366714478,-0.09769213199615479,-0.04558483744956732,-0.14330846071243286,-0.1574552059173584,-0.06159301708437681,-0.17085278034210205,-0.20266050100326538,-0.07776229317285299,-0.07186663150787354,-0.21081680059432983,-0.029646501419918536,-0.09677815437316895,-0.29529869556427,-0.05297405878998518,-0.1104501485824585,-0.35016852617263794,-0.07217307622529745,-0.12096792459487915,-0.39716362953186035,-0.0861495086083579,-0.032019734382629395,-0.22451919317245483,-0.031113822487967013,-0.03878366947174072,-0.32162368297576904,-0.0501174652109313,-0.04164433479309082,-0.3839207887649536,-0.06486238772966146,-0.04474210739135742,-0.43424317240715027,-0.07610531385041952,0.005243897438049316,-0.2140294313430786,-0.03639507154919386,0.006386399269104004,-0.302557110786438,-0.05444839457966566,0.007021903991699219,-0.35948365926742554,-0.0678164609799552,0.005030035972595215,-0.40706586837768555,-0.07731458033420324,0.03968590497970581,-0.18602675199508667,-0.04445289309121847,0.04718738794326782,-0.2542087435722351,-0.059909621728436946,0.05004286766052246,-0.300409197807312,-0.06787877763606787,0.05001556873321533,-0.34128233790397644,-0.07339648391105413,OPEN
0.0,0.0,0.0,-0.06098461151123047,-0.03222072124481201,-0.027022326980215894,-0.11103808879852295,-0.09790557622909546,-0.04357112819371878,-0.1436510682106018,-0.15662789344787598,-0.058727978412491666,-0.17137014865875244,-0.20013952255249023,-0.07395536327777563,-0.07265418767929077,-0.2103373408317566,-0.02684732401786505,-0.09872293472290039,-0.29427099227905273,-0.049096754435879575,-0.11355650424957275,-0.3479386568069458,-0.06772922599731146,-0.1250683069229126,-0.3937225341796875,-0.08127997690854727,-0.033212244510650635,-0.2245998978614807,-0.028270733226520406,-0.04126542806625366,-0.3199009895324707,-0.046115236971957074,-0.0451967716217041,-0.38150954246520996,-0.06028995165644346,-0.04896807670593262,-0.4304719567298889,-0.07117241496263205,0.003636479377746582,-0.21497106552124023,-0.03360839435873686,0.003956913948059082,-0.30312323570251465,-0.05073173964439093,0.0037137269973754883,-0.359274685382843,-0.06375307465015112,0.001028299331665039,-0.40503567457199097,-0.07299255454955755,0.03803437948226929,-0.18777596950531006,-0.04170308137355505,0.044782280921936035,-0.25585001707077026,-0.0561404439252442,0.04701578617095947,-0.30161958932876587,-0.06373297298370062,0.046415627002716064,-0.3413482904434204,-0.06903707856355368,OPEN
0.0,0.0,0.0,-0.06098461151123047,-0.03222072124481201,-0.027022326980215894,-0.11103808879852295,-0.09790557622909546,-0.04357112819371878,-0.1436510682106018,-0.15662789344787598,-0.058727978412491666,-0.17137014865875244,-0.20013952255249023,-0.07395536327777563,-0.07265418767929077,-0.2103373408317566,-0.02684732401786505,-0.09872293472290039,-0.29427099227905273,-0.049096754435879575,-0.11355650424957275,-0.3479386568069458,-0.06772922599731146,-0.1250683069229126,-0.3937225341796875,-0.08127997690854727,-0.033212244510650635,-0.2245998978614807,-0.028270733226520406,-0.04126542806625366,-0.3199009895324707,-0.046115236971957074,-0.0451967716217041,-0.38150954246520996,-0.06028995165644346,-0.04896807670593262,-0.4304719567298889,-0.07117241496263205,0.003636479377746582,-0.21497106552124023,-0.03360839435873686,0.003956913948059082,-0.30312323570251465,-0.05073173964439093,0.0037137269973754883,-0.359274685382843,-0.06375307465015112,0.001028299331665039,-0.40503567457199097,-0.07299255454955755,0.03803437948226929,-0.18777596950531006,-0.04170308137355505,0.044782280921936035,-0.25585001707077026,-0.0561404439252442,0.04701578617095947,-0.30161958932876587,-0.06373297298370062,0.046415627002716064,-0.3413482904434204,-0.06903707856355368,OPEN
0.0,0.0,0.0,-0.06094717979431152,-0.031335651874542236,-0.02695375417528112,-0.11111760139465332,-0.09664422273635864,-0.04344293025491197,-0.14380264282226562,-0.15371423959732056,-0.05855582577345331,-0.17022675275802612,-0.1970289945602417,-0.07377707136032541,-0.07275134325027466,-0.2088015079498291,-0.027444058257913184,-0.09857916831970215,-0.2917603850364685,-0.049953627560114455,-0.11289894580841064,-0.3453105688095093,-0.06866519821045358,-0.12390309572219849,-0.39103561639785767,-0.08226966780779321,-0.033337295055389404,-0.2232506275177002,-0.028980658549642158,-0.04147017002105713,-0.3182365298271179,-0.04717852470633943,-0.04509955644607544,-0.3794974684715271,-0.061316534105515075,-0.04849344491958618,-0.428714394569397,-0.07204276246187646,0.0037429332733154297,-0.21371310949325562,-0.034387293431734633,0.0038999319076538086,-0.30207616090774536,-0.051898400459265304,0.003968656063079834,-0.3584694266319275,-0.06484977823851068,0.0017339587211608887,-0.40495550632476807,-0.07389423919079263,0.03821927309036255,-0.1864539384841919,-0.042522742572998595,0.045513153076171875,-0.25461941957473755,-0.05727309283969362,0.048253536224365234,-0.3003520965576172,-0.06480354738590677,0.04804450273513794,-0.3403235971927643,-0.06993567866442163,OPEN
0.0,0.0,0.0,-0.06141573190689087,-0.03108447790145874,-0.025286169571060668,-0.1127888560295105,-0.09466207027435303,-0.04159391097464038,-0.14673715829849243,-0.14855903387069702,-0.056602200341600906,-0.17649322748184204,-0.18684732913970947,-0.07191752813496066,-0.07285833358764648,-0.20832890272140503,-0.027310263213891517,-0.0986793041229248,-0.2907446026802063,-0.04913041911758853,-0.1139441728591919,-0.3427412509918213,-0.06730763785280658,-0.12622004747390747,-0.38715487718582153,-0.08047708295025302,-0.0336308479309082,-0.2217698097229004,-0.02967059597112609,-0.041729748249053955,-0.31740450859069824,-0.04708439282812549,-0.04646778106689453,-0.378325879573822,-0.06095642022528125,-0.050877273082733154,-0.42788466811180115,-0.07165667585768176,0.0034517645835876465,-0.21118927001953125,-0.0355991030458398,0.004427671432495117,-0.29937946796417236,-0.05223177917041255,0.0035420656204223633,-0.3555451035499573,-0.0653617399159856,0.0003566145896911621,-0.4022258222103119,-0.07475293598808719,0.03818792104721069,-0.18334174156188965,-0.04405527733005954,0.04811537265777588,-0.2503751516342163,-0.05790109730996562,0.051571547985076904,-0.2961738705635071,-0.06540197305120898,0.05128222703933716,-0.3369048535823822,-0.07075793467201663,OPEN
0.0,0.0,0.0,-0.06218612194061279,-0.03189200162887573,-0.023687599029848627,-0.11474758386611938,-0.09649235010147095,-0.038793323364565424,-0.14934533834457397,-0.1489141583442688,-0.05299975144536262,-0.17932677268981934,-0.1844419240951538,-0.06760239767701393,-0.07393395900726318,-0.20885437726974487,-0.02494268844694858,-0.09995394945144653,-0.29154664278030396,-0.04565993863017326,-0.1151435375213623,-0.34357205033302307,-0.06326343285710578,-0.12732785940170288,-0.3882031738758087,-0.07613968270690208,-0.03443509340286255,-0.22230088710784912,-0.027839282330582193,-0.04237174987792969,-0.3168475031852722,-0.044177224662611536,-0.04703056812286377,-0.3773849606513977,-0.05776444244057899,-0.051312029361724854,-0.42639195919036865,-0.06849388944775825,0.0029478073120117188,-0.21258455514907837,-0.03421770202786689,0.0038277506828308105,-0.3006858229637146,-0.04992681908280616,0.002704799175262451,-0.35636281967163086,-0.06295413690478568,-0.0008143186569213867,-0.4025120139122009,-0.07245277779967552,0.03793305158615112,-0.18564647436141968,-0.04305859821707969,0.04753190279006958,-0.25290578603744507,-0.05615711006195312,0.05069702863693237,-0.29838937520980835,-0.06346215474278694,0.04986274242401123,-0.3388373851776123,-0.06883199679524665,OPEN
0.0,0.0,0.0,-0.06300252676010132,-0.02947235107421875,-0.02543474175661231,-0.11829394102096558,-0.09118932485580444,-0.04178136028974677,-0.1560121774673462,-0.14111435413360596,-0.05665444769590522,-0.18701034784317017,-0.17505478858947754,-0.07177094929545547,-0.07606619596481323,-0.206584632396698,-0.027920538565808783,-0.1024821400642395,-0.28821486234664917,-0.049025328836137305,-0.11804676055908203,-0.33922868967056274,-0.0666720252546611,-0.1309187412261963,-0.3826514482498169,-0.07947868668168212,-0.03684365749359131,-0.22123658657073975,-0.03001625463991786,-0.04569309949874878,-0.31607019901275635,-0.046933637938195716,-0.051369667053222656,-0.3766289949417114,-0.060620581737452994,-0.056382060050964355,-0.4259977340698242,-0.07117537968485976,0.0006558895111083984,-0.21206039190292358,-0.03556040861337806,0.0006110668182373047,-0.2996034622192383,-0.0513572637054267,-0.0015448927879333496,-0.35497212409973145,-0.06441427581637527,-0.005524039268493652,-0.4009612202644348,-0.07381835394232894,0.03615236282348633,-0.1851496696472168,-0.043673681101495276,0.04701608419418335,-0.25195902585983276,-0.05693152733772422,0.050258100032806396,-0.2974354028701782,-0.06435887329905654,0.04930245876312256,-0.3379080295562744,-0.06961027347176696,OPEN
0.0,0.0,0.0,-0.0636712908744812,-0.029831230640411377,-0.02746870383218436,-0.1193612813949585,-0.08584684133529663,-0.04615629665151744,-0.1597154140472412,-0.13250601291656494,-0.06330298833147197,-0.19284474849700928,-0.1658911108970642,-0.0805688222457519,-0.07875186204910278,-0.20586025714874268,-0.02939622491196303,-0.10559386014938354,-0.2864229679107666,-0.05142089180246501,-0.12151890993118286,-0.33711832761764526,-0.06986808232561259,-0.13460075855255127,-0.3806339502334595,-0.08322601221100001,-0.03985506296157837,-0.22193259000778198,-0.03126116670266299,-0.04898393154144287,-0.3160136938095093,-0.04867124385729937,-0.054896771907806396,-0.37591952085494995,-0.06288792393699794,-0.060021936893463135,-0.42538022994995117,-0.07397178016201167,-0.002312958240509033,-0.21366822719573975,-0.03682069308653979,-0.002721548080444336,-0.3008382320404053,-0.052972814213191555,-0.004847884178161621,-0.3553869128227234,-0.06639929316536097,-0.00858914852142334,-0.40112730860710144,-0.07619673214450984,0.033486902713775635,-0.18727248907089233,-0.04518288202181964,0.045494139194488525,-0.2535647749900818,-0.058461183827077434,0.050296247005462646,-0.2985387444496155,-0.06605417482153086,0.05076324939727783,-0.3388741612434387,-0.0715763067413917,OPEN
0.0,0.0,0.0,-0.06390625238418579,-0.024516820907592773,-0.02561896937409358,-0.12289303541183472,-0.07378208637237549,-0.04398641633311229,-0.16568464040756226,-0.11278295516967773,-0.06079239668765979,-0.20077860355377197,-0.14023828506469727,-0.07802211763778644,-0.08490288257598877,-0.20003342628479004,-0.03038119236448722,-0.11391156911849976,-0.27951866388320923,-0.05152792754093127,-0.13091057538986206,-0.3288789987564087,-0.06893243166128116,-0.14547330141067505,-0.3712010979652405,-0.08162870528617816,-0.0465739369392395,-0.21701586246490479,-0.033083825283441115,-0.05868816375732422,-0.31096500158309937,-0.05035330253163295,-0.06654578447341919,-0.37017136812210083,-0.06464269282737689,-0.07280367612838745,-0.41899374127388,-0.07573813470521884,-0.008897721767425537,-0.20970135927200317,-0.039055797182712126,-0.012147128582000732,-0.29625409841537476,-0.05495107071915584,-0.015578627586364746,-0.3508945107460022,-0.0689299133650394,-0.01953357458114624,-0.39650648832321167,-0.07935060831228213,0.02749466896057129,-0.18443232774734497,-0.04748733239689784,0.03972584009170532,-0.2490636110305786,-0.060969821088704634,0.044993817806243896,-0.29402995109558105,-0.06907730820098834,0.04670208692550659,-0.33477938175201416,-0.07497909190574603,OPEN
0.0,0.0,0.0,-0.06405389308929443,-0.022508978843688965,-0.026964381544701155,-0.1226913332939148,-0.06931650638580322,-0.04572151808332592,-0.16509461402893066,-0.10751771926879883,-0.06278777702044636,-0.20027965307235718,-0.13402163982391357,-0.08017752899121433,-0.08789843320846558,-0.19828516244888306,-0.03081527559351116,-0.11765694618225098,-0.27668946981430054,-0.051824046506396826,-0.13421636819839478,-0.3256341814994812,-0.06905627830218464,-0.14795774221420288,-0.36842697858810425,-0.08178495450209766,-0.04967391490936279,-0.21629905700683594,-0.033103717698566015,-0.06215113401412964,-0.3098636865615845,-0.05065858571123272,-0.07053810358047485,-0.3685752749443054,-0.06496891213845402,-0.07736855745315552,-0.41676992177963257,-0.0760424791116634,-0.011854052543640137,-0.20947492122650146,-0.03881211785864025,-0.01508331298828125,-0.29626792669296265,-0.05566973073672443,-0.019195616245269775,-0.35091954469680786,-0.06989831311892658,-0.023960530757904053,-0.39620018005371094,-0.08025539500903278,0.02498650550842285,-0.1846821904182434,-0.0470609499354282,0.03714108467102051,-0.2499139904975891,-0.06130921675156742,0.04189079999923706,-0.2947394847869873,-0.06975544078539997,0.042912423610687256,-0.33502012491226196,-0.07585875524472385,OPEN
